,CO_ENTIDADE,NO_ENTIDADE,END,BAIRRO,LAT,LON,CEP,MUN,UF,PAIS,CO_MUNICIPIO,TP_DEPENDENCIA,IN_CONVENIADA_PP,IN_AGUA_FILTRADA,IN_ESGOTO_REDE_PUBLICA,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_QUADRA_ESPORTES,IN_BIBLIOTECA,IN_PARQUE_INFANTIL,IN_DEPENDENCIAS_PNE,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_INTERNET,QT_FUNCIONARIOS,IN_ALIMENTACAO,TP_AEE,TP_ATIVIDADE_COMPLEMENTAR,IN_ESPECIAL_EXCLUSIVA,IN_PROFISSIONALIZANTE,IDEB14_17,PROJ14_17,IDEB58_17,PROJ58_17,docentes,docentes_superior,docentes_especializ,docentes_mestrado,docentes_doutorado,docentes_posnenhum,docentes_continuada,IN_BRAILLE,IN_RECURSOS_BAIXA_VISAO,IN_PROCESSOS_MENTAIS,IN_ORIENTACAO_MOBILIDADE,IN_SINAIS,IN_COMUNICACAO_ALT_AUMENT,IN_ENRIQ_CURRICULAR,IN_SOROBAN,IN_INFORMATICA_ACESSIVEL,IN_PORT_ESCRITA,IN_AUTONOMIA_ESCOLAR,IN_DISC_LINGUA_INGLES,IN_DISC_LINGUA_ESPANHOL,IN_DISC_LINGUA_FRANCES,IN_DISC_ATENDIMENTO_ESPECIAIS,IN_DISC_DIVER_SOCIO_CULTURAL,ID_MATRICULA,CO_ESCOLA,media_enem,NU_DDD,NU_TELEFONE,ATU_INF,ATU_FUN,ATU_MED,tap_F14,tap_F04,tap_FUN,tap_MED,tre_FUN,tre_F14,tre_F04,tre_MED,tab_FUN,tab_F14,tab_F04,tab_MED,TDI_FUN,TDI_MED
217,43106005,ESC EST ENS FUN BRIGADEIRO SILVA PAIS,"Rua Professor Clemente Pinto, 554, Teresópolis, Porto Alegre - RS, 90870-220, Brazil",Teresópolis,-30.074182399999998,-51.213021000000005,90870-220,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,,5.0,26,23,12,0,0,11,4,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,651,,,51,32339765,,25.0,,86.4,71.9,79.6,,18.7,12.4,25.8,,1.7,1.2,2.3,,35.3,
218,43106013,ESC EST ENS FUN CAMILA FURTADO ALVES,"Rua Almirante Barroso, 79, Floresta, Porto Alegre - RS, 90220-021, Brazil",Floresta,-30.0147,-51.21163,90220-021,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,,4.7,,,10,9,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,104,,,51,32222438,,11.6,,84.9,42.9,68.2,,29.5,15.1,51.4,,2.3,0.0,5.7,,51.9,
219,43106021,ESC EST ENS FUN CANDIDO PORTINARI,"Rua Múcio Teixeira, 252, Menino Deus, Porto Alegre - RS, 90050-360, Brazil",Menino Deus,-30.04673,-51.22364,90050-360,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,,5.7,3.7,5.5,30,27,8,0,0,19,8,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,530,,,51,-,,21.1,,91.8,73.5,81.7,,17.9,8.2,25.7,,0.4,0.0,0.8,,27.7,
220,43106030,ESC EST ENS FUN DR CARLOS BARBOSA GONCALVES,"Rua Doutor Heinzelmann, 247, Navegantes, Porto Alegre - RS, 90240-100, Brazil",Navegantes,-29.993920000000003,-51.19869,90240-100,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,3.8,5.2,,4.2,20,13,5,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,439,,,51,33711590,,20.2,,71.6,68.1,70.1,,29.9,28.4,31.9,,0.0,0.0,0.0,,50.2,
221,43106048,COL ESTADUAL CARLOS FAGUNDES DE MELLO,"Rua Irmã Maria José Trevisan, 200, Farrapos, Porto Alegre - RS, 90250-430, Brazil",Farrapos,-29.98035,-51.19317,90250-430,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,1.0,0.0,0.0,0.0,0.0,4.2,4.8,,4.8,36,35,13,0,0,22,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1088,43106048.0,209.7904761904762,51,33744722,,25.8,27.3,78.9,80.1,79.5,70.8,20.5,21.1,19.9,25.9,0.0,0.0,0.0,3.3,36.1,48.2
222,43106056,ESC EST ENS MED CEARA,"Avenida Arnaldo Bohrer, 98, Teresópolis, Porto Alegre - RS, 91720-130, Brazil",Teresópolis,-30.0796406,-51.2081148,91720-130,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,,5.0,,4.0,21,18,6,0,0,12,4,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,307,43106056.0,463.194,51,33367222,,23.1,24.8,85.7,43.7,66.7,35.8,33.3,14.3,56.3,62.1,0.0,0.0,0.0,2.1,39.9,62.6
223,43106072,ESC EST ENS FUN PRUDENTE DE MORAIS,"Rua Doutor Prudente de Morais, 27, Chácara das Pedras, Porto Alegre - RS, 91330-170, Brazil",Chácara das Pedras,-30.033640000000002,-51.1644,91330-170,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,4.8,6.5,4.2,5.2,22,21,10,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,373,,,51,33341962,,23.3,,90.1,76.0,82.4,,17.6,9.9,24.0,,0.0,0.0,0.0,,29.8,
224,43106080,ESC EST ENS FUN CLOTILDE CACHAPUZ DE MEDEIROS,"Rua Arachanes, 242, Espírito Santo, Porto Alegre - RS, 91770-130, Brazil",Espírito Santo,-30.146530600000006,-51.2217684,91770-130,Porto Alegre,RS,BRA,4314902,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,0.0,5.6,5.3,3.8,5.3,17,15,5,0,0,10,5,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,265,,,51,32465993,,20.4,,89.5,77.2,84.0,,14.8,9.8,21.1,,1.2,0.7,1.7,,21.5,
225,43106099,ESC EST ENS FUN COELHO NETO,"Rua Alexandre Herculano, 12, Bom Jesus, Porto Alegre - RS, 91420-360, Brazil",Bom Jesus,-30.043709999999997,-51.16326,91420-360,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,34.0,1.0,1.0,0.0,0.0,0.0,4.4,5.0,,4.6,20,18,9,0,0,9,12,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,429,43106099.0,0.0,51,33869070,,22.6,,83.3,60.1,71.6,,28.4,16.7,39.9,,0.0,0.0,0.0,,47.3,
226,43106102,ESC EST ENS FUN CORONEL TITO MARQUES FERNANDES,"Rua Cleveland, 246, Santa Tereza, Porto Alegre - RS, 90850-240, Brazil",Santa Tereza,-30.06669,-51.2213,90850-240,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,,4.6,,,5,5,3,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,,,51,32170068,,16.6,,93.7,,93.7,,5.1,5.1,,,1.2,1.2,,,26.5,
227,43106110,ESC EST ENS FUN GENERAL NETO,"Avenida Edgar Pires de Castro, Porto Alegre - RS, Brazil",Lageado,-30.1749,-51.14654,,Porto Alegre,RS,BRA,4314902,2,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,5.4,5.6,,4.5,18,17,4,1,0,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,472,,,51,32617953,,23.6,,90.8,85.4,88.0,,12.0,9.2,14.6,,0.0,0.0,0.0,,26.5,
228,43106129,ESC EST ENS FUN CUSTODIO DE MELLO,"Rua Argemiro Ogando Correa, Serraria, Porto Alegre - RS, Brazil",Serraria,-30.16423,-51.2283,,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,0.0,0.0,0.0,,5.2,,,15,11,3,0,0,8,11,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,346,,,51,32493020,,19.2,,82.3,77.6,80.7,,19.3,17.7,22.4,,0.0,0.0,0.0,,30.9,
229,43106137,ESC EST ENS FUN DOM PEDRO I,"Rua Pedro Boticário, 654, Glória, Porto Alegre - RS, 90660-070, Brazil",Glória,-30.074332799999997,-51.198873799999994,90660-070,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,1.0,1.0,0.0,0.0,0.0,,5.1,,4.6,16,12,5,0,0,7,5,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,217,,,51,33366239,,14.5,,89.1,83.6,86.1,,10.1,5.4,13.8,,3.8,5.5,2.6,,36.4,
230,43106145,ESC EST ENS FUN ALMIRANTE ALVARO ALBERTO DA MOTTA E SILVA,"Rua Dona Helena, Santa Tereza, Porto Alegre - RS, 90830-585, Brazil",Santa Tereza,-30.08073,-51.22574,90830-585,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,4.3,4.3,3.1,4.4,21,18,4,0,0,14,7,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,391,,,51,32666876,,23.0,,77.5,77.7,77.6,,22.1,22.5,21.7,,0.3,0.0,0.6,,36.3,
231,43106153,ESC EST ENS FUN DESIDERIO TORQUATO FINAMOR,"Avenida Bento Gonçalves, 7500, Agronomia, Porto Alegre - RS, 90540-000, Brazil",Agronomia,-30.06901,-51.14322,90540-000,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,1.0,0.0,0.0,0.0,4.7,4.9,,4.5,19,17,11,0,0,6,7,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,487,,,51,33851023,,24.4,,82.0,63.6,73.8,,26.0,18.0,36.0,,0.2,0.0,0.4,,34.5,
232,43106161,ESC EST ED BAS DOLORES ALCARAZ CALDAS,"Rua Erothides da Silveira, 48, Rubem Berta, Porto Alegre - RS, 91250-131, Brazil",Rubem Berta,-30.021259999999998,-51.1115,91250-131,Porto Alegre,RS,BRA,4314902,2,,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,53.0,1.0,0.0,0.0,0.0,0.0,,6.5,,5.5,40,38,22,0,0,16,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,698,43106161.0,358.68077669902914,51,-,,25.1,24.6,97.3,80.4,87.0,77.5,12.7,2.7,19.0,10.8,0.3,0.0,0.6,11.7,24.9,35.0
233,43106170,ESC EST ENS FUN IMPERATRIZ LEOPOLDINA,"Avenida Itajaí, 241, Petrópolis, Porto Alegre - RS, 90470-140, Brazil",Petrópolis,-30.03678,-51.18401,90470-140,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,5.9,6.3,5.7,5.6,18,17,8,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,291,,,51,33312910,,19.2,,92.1,81.8,87.0,,10.7,7.9,13.6,,2.3,0.0,4.6,,20.8,
234,43106188,ESC EST ENS FUN DONA LUIZA FREITAS VALE ARANHA,"Estrada Costa Gama, 800, Belém Velho, Porto Alegre - RS, 91787-311, Brazil",Belém Velho,-30.120440000000002,-51.17634,91787-311,Porto Alegre,RS,BRA,4314902,2,,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,5.1,5.2,4.1,5.0,14,12,4,0,0,8,10,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,434,,,51,32487870,,24.1,,84.8,78.1,81.1,,18.9,15.2,21.9,,0.0,0.0,0.0,,36.6,
235,43106196,ESC EST ENS MED RAFAELA REMIAO,"Estrada João de Oliveira Remião, 2669, Lomba do Pinheiro, Porto Alegre - RS, 91787-750, Brazil",Lomba do Pinheiro,-30.09768,-51.12632,91787-750,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,1.0,1.0,0.0,0.0,0.0,,5.6,,4.8,55,47,14,1,0,32,20,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1377,43106196.0,301.66,51,33198389,,23.6,35.3,80.1,76.3,78.4,49.8,21.2,19.9,22.9,21.2,0.4,0.0,0.8,29.0,25.9,67.3
236,43106200,ESC EST ENS FUN DR EMILIO KEMP,"Rua Monteiro Lobato, 475, Partenon, Porto Alegre - RS, 90620-270, Brazil",Partenon,-30.0522,-51.195159999999994,90620-270,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0,0.0,0.0,0.0,4.5,5.4,3.6,4.7,13,13,6,0,0,7,3,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,149,,,51,33366212,,16.6,,85.2,75.9,81.5,,18.5,14.8,24.1,,0.0,0.0,0.0,,34.2,
237,43106218,ESC EST ENS FUN DR FERREIRA DE ABREU,"Rua Batovi, 25, Sarandi, Porto Alegre - RS, 91130-520, Brazil",Sarandi,-29.998497999999998,-51.1276341,91130-520,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,0.0,0.0,0.0,0.0,5.3,6.2,2.9,5.3,19,19,9,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,410,,,51,33652555,,24.1,,91.9,58.5,76.7,,22.7,8.1,40.3,,0.6,0.0,1.2,,24.1,
238,43106226,ESC EST ENS FUN DR JOAO BATISTA DE LACERDA,"Rua Bispo Sardinha, 159, Vila Ipiranga, Porto Alegre - RS, 91370-130, Brazil",Vila Ipiranga,-30.023154499999997,-51.1486766,91370-130,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,,5.8,,4.5,11,11,3,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78,,,51,33407175,,11.1,,87.5,84.6,86.4,,13.6,12.5,15.4,,0.0,0.0,0.0,,30.8,
239,43106234,ESC EST ENS FUN DR JOSE CARLOS FERREIRA,"Rua Mário de Artagão, 455, Partenon, Porto Alegre - RS, 90680-090, Brazil",Partenon,-30.067870000000003,-51.1915,90680-090,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,,4.7,3.3,4.2,12,9,2,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,216,,,51,33842015,,21.6,,84.6,62.3,72.6,,27.4,15.4,37.7,,0.0,0.0,0.0,,46.3,
240,43106242,ESC EST ENS FUN DR JOSE LOUREIRO DA SILVA,"Estrada Retiro da Ponta Grossa, 3541, Ponta Grossa, Porto Alegre - RS, 91780-590, Brazil",Ponta Grossa,-30.18488,-51.20943,91780-590,Porto Alegre,RS,BRA,4314902,2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,0.0,5.1,5.8,,5.4,21,18,9,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,461,,,51,32488066,,24.3,,87.2,79.9,83.8,,16.2,12.8,20.1,,0.0,0.0,0.0,,24.7,
241,43106250,ESC EST ENS FUN DR MARTINS COSTA JUNIOR,"Rua Dona Firmina, 1375, São José, Porto Alegre - RS, 91520-210, Brazil",São José,-30.0739964,-51.16906289999999,91520-210,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,28.0,1.0,0.0,0.0,0.0,0.0,4.8,4.3,,3.9,17,13,3,0,0,10,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,444,,,51,-,,24.7,,82.0,60.7,73.4,,26.4,18.0,38.7,,0.2,0.0,0.6,,31.3,
242,43106277,ESC EST ENS MED DR OSCAR TOLLENS,"Rua Vidal de Negreiros, 423, São José, Porto Alegre - RS, 91520-480, Brazil",São José,-30.065540000000002,-51.16822,91520-480,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,53.0,1.0,1.0,0.0,0.0,0.0,,5.0,,3.7,38,33,10,1,1,22,10,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,911,43106277.0,320.6666666666667,51,33847067,,22.3,32.5,86.6,59.8,72.7,43.3,20.1,7.7,31.6,50.5,7.2,5.7,8.6,6.2,40.6,76.4
243,43106293,ESC EST ENS FUN DR PACHECO PRATES,"Avenida Belém, Teresópolis, Porto Alegre - RS, 90870-140, Brazil",Teresópolis,-30.08028,-51.21097,90870-140,Porto Alegre,RS,BRA,4314902,2,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,33.0,1.0,1.0,0.0,0.0,0.0,,5.5,,4.4,19,18,8,0,0,10,4,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,542,,,51,-,,27.1,,86.7,71.9,78.4,,19.9,12.0,26.1,,1.7,1.3,2.0,,37.3,
244,43106307,ESC EST ENS FUN DR VICTOR DE BRITTO,"Rua Sebastião Wolf, 231, Nonoai, Porto Alegre - RS, 91720-540, Brazil",Nonoai,-30.089788000000002,-51.214583399999995,91720-540,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,0.0,0.0,,4.0,,3.1,13,13,9,0,0,4,4,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,159,,,51,32425188,,17.7,,78.6,46.4,64.1,,32.7,20.2,47.8,,3.2,1.2,5.8,,39.0,
245,43106315,ESC EST ENS FUN DUQUE DE CAXIAS,"Rua General Caldwell, 1175, Azenha, Porto Alegre - RS, 90130-050, Brazil",Azenha,-30.05167,-51.215740000000004,90130-050,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,,5.9,4.1,4.7,19,18,4,0,0,14,5,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,352,,,51,32231530,,20.7,,90.7,87.5,88.8,,10.6,8.6,12.0,,0.6,0.7,0.5,,30.4,
246,43106323,ESC EST ENS FUN ENG RODOLFO AHRONS,"Rua Antônio, 109, Lomba do Pinheiro, Porto Alegre - RS, 91550-060, Brazil",Lomba do Pinheiro,-30.1058734,-51.112160100000004,91550-060,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.0,1.0,1.0,0.0,0.0,0.0,5.7,5.7,,,15,13,5,0,0,8,9,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,316,,,51,33681023,,22.6,,90.5,95.5,91.6,,7.5,8.3,4.5,,0.9,1.2,0.0,,11.7,
247,43106331,ESC EST ENS FUN ESPIRITO SANTO,"Rua Ascenção, 245, Cascata, Porto Alegre - RS, 91710-180, Brazil",Cascata,-30.07797,-51.1919,91710-180,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,2.9,4.3,,,10,8,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,142,,,51,33843097,,17.8,,69.2,90.0,72.4,,27.6,30.8,10.0,,0.0,0.0,0.0,,38.7,
248,43106340,ESC EST ENS FUN ESTADO DO RIO GRANDE DO SUL,"Rua Washington Luiz, 980, Centro Histórico, Porto Alegre - RS, 90010-460, Brazil",Centro Histórico,-30.03708,-51.23055,90010-460,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,39.0,1.0,1.0,0.0,0.0,0.0,6.4,6.0,,5.6,24,22,4,0,0,18,10,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,331,43106340.0,0.0,51,32255875,,19.4,,92.6,69.9,79.7,,19.8,7.4,29.3,,0.5,0.0,0.8,,35.2,
249,43106358,ESC EST ENS FUN EUCLIDES DA CUNHA,"Rua Barão de Cerro Largo, 385, Menino Deus, Porto Alegre - RS, 90850-110, Brazil",Menino Deus,-30.0626404,-51.2278717,90850-110,Porto Alegre,RS,BRA,4314902,2,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,3.7,4.8,,4.3,12,10,4,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,,,51,32336323,,20.9,,75.4,63.8,69.0,,30.3,23.1,36.2,,0.7,1.5,0.0,,52.1,
250,43106366,ESC EST ENS FUN EVA CARMINATTI,"Estrada Dois, 9, Lomba do Pinheiro, Porto Alegre - RS, 91550-170, Brazil",Lomba do Pinheiro,-30.091890000000003,-51.13729,91550-170,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.0,1.0,1.0,0.0,0.0,0.0,,5.1,,5.0,24,21,7,0,0,14,5,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,729,,,51,33221702,,22.8,,86.0,64.7,76.3,,23.6,14.0,35.0,,0.1,0.0,0.3,,27.4,
251,43106374,ESC EST ENS FUN EVARISTA FLORES DA CUNHA,"Avenida Inácio Antônio da Silva, Belém Novo, Porto Alegre - RS, 91780-100, Brazil",Belém Novo,-30.2094,-51.176320000000004,91780-100,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,1.0,0.0,0.0,0.0,,5.3,,5.7,31,24,5,0,0,19,10,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,620,,,51,32591353,,22.1,,86.0,78.6,82.5,,15.3,13.3,17.5,,2.2,0.7,3.9,,18.7,
252,43106382,ESC EST ENS FUN EVARISTO GONCALVES NETTO,"Rua Cefer 1, 388, Jardim Carvalho, Porto Alegre - RS, 91430-315, Brazil",Jardim Carvalho,-30.054275099999998,-51.14821,91430-315,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,,5.2,,,5,5,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,,,51,33861162,,17.8,,82.7,,82.7,,17.3,17.3,,,0.0,0.0,,,20.6,
253,43106390,ESC EST ENS FUN FABIOLA PINTO DORNELLES,"Rua Doutor Eduardo Chartier, 1192, Higienópolis, Porto Alegre - RS, 90520-100, Brazil",Higienópolis,-30.0201706,-51.1801493,90520-100,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,,6.1,,,16,16,9,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,160,,,51,-,,17.8,,98.8,95.9,97.4,,0.0,0.0,0.0,,2.6,1.2,4.1,,24.4,
254,43106404,ESC EST ENS FUN FELIPE DE OLIVEIRA,"Rua Felipe de Oliveira, 59, Santa Cecília, Porto Alegre - RS, 90630-000, Brazil",Santa Cecília,-30.04245,-51.20218,90630-000,Porto Alegre,RS,BRA,4314902,2,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,,6.4,,4.9,7,7,3,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,38,,,51,33213388,,12.7,,,68.6,68.6,,20.0,,20.0,,11.4,,11.4,,65.8,
255,43106412,ESC EST ENS FUN FERNANDO FERRARI,"Rua Upamaroti, 1200, Cristal, Porto Alegre - RS, 90820-140, Brazil",Cristal,-30.09174,-51.23788,90820-140,Porto Alegre,RS,BRA,4314902,2,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,18.0,1.0,1.0,0.0,0.0,0.0,,5.3,,,9,7,2,0,0,5,6,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,183,,,51,32472254,,20.3,,80.2,77.5,78.9,,17.8,17.6,18.0,,3.3,2.2,4.5,,44.3,
256,43106420,ESC EST ED BAS FERNANDO GOMES,"Rua Prf. Frederico Guilherme Gaelzer, 168, Jardim do Salso, Porto Alegre - RS, 91410-140, Brazil",Jardim do Salso,-30.048000000000002,-51.16966,91410-140,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,0.0,0.0,0.0,0.0,,5.5,,4.3,25,25,5,1,0,19,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,493,43106420.0,343.8915789473684,51,33817722,,22.7,25.0,80.0,66.7,72.6,54.3,19.5,16.9,21.6,20.6,7.9,3.1,11.7,25.1,43.7,68.0
257,43106439,ESC EST ENS MED OSCAR COELHO DE SOUZA,"Estrada do Varejão, 372, Lami, Porto Alegre - RS, 91787-170, Brazil",Lami,-30.220259999999996,-51.09708,91787-170,Porto Alegre,RS,BRA,4314902,2,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,0.0,0.0,0.0,0.0,,4.8,,4.4,28,27,11,0,0,16,8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,807,43106439.0,281.5896551724138,51,-,,27.2,29.4,82.6,62.1,72.8,45.5,22.1,15.2,29.6,19.6,5.1,2.2,8.3,34.9,37.6,64.3
